user_id,listening_date,track_id,track_name,valence,energy,tempo,track_duration_ms,listening_duration_ms,emotional_intensity
user_003,2026-05-02,track_096,VibeSync Track 096,0.865,0.789,120.6,264846,184980,0.41620500000000005
user_003,2026-05-02,track_058,VibeSync Track 058,0.67,0.842,92.9,253017,173125,0.9521874999999999
user_003,2026-05-02,track_013,VibeSync Track 013,0.427,0.665,118.8,256749,232979,2.2249494499999996
user_003,2026-05-02,track_025,VibeSync Track 025,0.592,0.367,81.3,173808,113117,0.7691956000000001
user_003,2026-05-02,track_108,VibeSync Track 108,0.364,0.713,102.5,158796,95326,1.0104556
user_003,2026-05-02,track_034,VibeSync Track 034,0.7,0.683,138.9,257524,197190,0.9859500000000002
user_003,2026-05-02,track_051,VibeSync Track 051,0.468,0.777,109.0,212263,111056,0.9846965333333334
user_003,2026-05-03,track_088,VibeSync Track 088,0.572,0.182,99.7,187877,124115,0.8853536666666667
user_003,2026-05-03,track_086,VibeSync Track 086,0.527,0.43,134.8,191561,118955,0.9377619166666666
user_003,2026-05-03,track_091,VibeSync Track 091,0.744,0.234,131.0,157128,78747,0.3359872
user_003,2026-05-03,track_040,VibeSync Track 040,0.655,0.535,136.4,154289,90858,0.5224335
user_003,2026-05-03,track_119,VibeSync Track 119,0.318,0.758,123.4,203255,119545,1.3588281666666666
user_003,2026-05-03,track_018,VibeSync Track 018,0.581,0.595,94.0,180186,101421,0.70825665
user_004,2026-04-24,track_075,VibeSync Track 075,0.857,0.593,122.9,216319,172132,0.41024793333333337
user_004,2026-04-24,track_057,VibeSync Track 057,0.614,0.862,78.3,240755,130722,0.8409782
user_004,2026-04-24,track_047,VibeSync Track 047,0.783,0.381,133.2,281849,272479,0.9854657166666666
user_004,2026-04-24,track_076,VibeSync Track 076,0.603,0.33,106.0,179964,170178,1.1260111000000002
user_004,2026-04-24,track_068,VibeSync Track 068,0.341,0.297,67.4,203280,134691,1.47935615
user_004,2026-04-24,track_055,VibeSync Track 055,0.397,0.823,152.6,156941,88426,0.8886813
user_004,2026-04-24,track_013,VibeSync Track 013,0.427,0.665,118.8,256749,179219,1.71154145
user_004,2026-04-24,track_100,VibeSync Track 100,0.298,0.181,121.6,195641,176382,2.0636694
user_004,2026-04-24,track_078,VibeSync Track 078,0.389,0.547,105.3,186100,144075,1.46716375
user_004,2026-04-25,track_013,VibeSync Track 013,0.427,0.665,118.8,256749,178766,1.7072152999999997
user_004,2026-04-25,track_085,VibeSync Track 085,0.188,0.714,141.4,170725,129989,1.7591844666666667
user_004,2026-04-25,track_037,VibeSync Track 037,0.792,0.513,149.6,283925,152553,0.5288503999999998
user_004,2026-04-25,track_040,VibeSync Track 040,0.655,0.535,136.4,154289,127702,0.7342864999999998
user_004,2026-04-25,track_088,VibeSync Track 088,0.572,0.182,99.7,187877,90474,0.6453812000000001
user_004,2026-04-25,track_117,VibeSync Track 117,0.287,0.54,79.8,162522,130280,1.5481606666666667
user_004,2026-04-25,track_005,VibeSync Track 005,0.739,0.871,121.1,275941,250959,1.0916716499999999
user_004,2026-04-26,track_025,VibeSync Track 025,0.592,0.367,81.3,173808,130242,0.8856456000000001
user_004,2026-04-26,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,112145,1.2111660000000002
user_004,2026-04-26,track_042,VibeSync Track 042,0.422,0.84,121.1,164306,135012,1.3006156000000002
user_004,2026-04-26,track_116,VibeSync Track 116,0.831,0.5,112.5,155865,63112,0.1777654666666667
user_004,2026-04-26,track_007,VibeSync Track 007,0.277,0.143,115.4,282410,270650,3.2613325
user_004,2026-04-26,track_040,VibeSync Track 040,0.655,0.535,136.4,154289,67781,0.38974074999999997
user_004,2026-04-26,track_100,VibeSync Track 100,0.298,0.181,121.6,195641,190411,2.2278086999999998
user_004,2026-04-26,track_054,VibeSync Track 054,0.597,0.412,88.4,178347,155264,1.0428565333333335
user_004,2026-04-26,track_065,VibeSync Track 065,0.49,0.591,125.6,260866,191969,1.6317365
user_004,2026-04-26,track_045,VibeSync Track 045,0.321,0.684,100.5,248258,213180,2.412487
user_004,2026-04-26,track_069,VibeSync Track 069,0.822,0.484,109.3,193408,167650,0.49736166666666676
user_004,2026-04-26,track_023,VibeSync Track 023,0.341,0.427,128.7,262391,253185,2.7808152500000003
user_004,2026-04-26,track_091,VibeSync Track 091,0.744,0.234,131.0,157128,80873,0.34505813333333335
user_004,2026-04-26,track_085,VibeSync Track 085,0.188,0.714,141.4,170725,125235,1.6948470000000002
user_004,2026-04-27,track_044,VibeSync Track 044,0.262,0.301,116.6,242258,181816,2.2363368
user_004,2026-04-27,track_012,VibeSync Track 012,0.805,0.526,140.2,229460,105858,0.3440384999999999
user_004,2026-04-27,track_062,VibeSync Track 062,0.062,0.943,109.9,241960,173538,2.7129773999999998
user_004,2026-04-27,track_084,VibeSync Track 084,0.768,0.536,95.1,193995,140079,0.5416388
user_004,2026-04-27,track_000,VibeSync Track 000,0.404,0.705,106.4,153564,100260,0.995916
user_004,2026-04-27,track_033,VibeSync Track 033,0.146,0.918,106.4,242631,167345,2.3818771666666665
user_004,2026-04-28,track_077,VibeSync Track 077,0.524,0.276,129.6,270559,235253,1.8663404666666665
user_004,2026-04-28,track_020,VibeSync Track 020,0.652,0.69,144.5,211099,141415,0.820207
user_004,2026-04-28,track_088,VibeSync Track 088,0.572,0.182,99.7,187877,138979,0.9913835333333335
user_004,2026-04-28,track_069,VibeSync Track 069,0.822,0.484,109.3,193408,184763,0.5481302333333334
user_004,2026-04-28,track_090,VibeSync Track 090,0.55,0.489,105.1,218854,93631,0.7022324999999999
user_004,2026-04-28,track_045,VibeSync Track 045,0.321,0.684,100.5,248258,105787,1.1971562166666667
user_004,2026-04-28,track_038,VibeSync Track 038,0.438,0.701,115.4,153208,62357,0.5840772333333334
user_004,2026-04-28,track_101,VibeSync Track 101,0.442,0.493,127.9,238054,185113,1.7215509000000002
user_004,2026-04-28,track_083,VibeSync Track 083,0.56,0.751,134.3,162972,101384,0.7434826666666665
user_004,2026-04-28,track_046,VibeSync Track 046,0.776,0.218,108.1,165961,141616,0.5286997333333332
user_004,2026-04-28,track_052,VibeSync Track 052,0.623,0.474,136.1,174007,136821,0.85969195
user_004,2026-04-28,track_001,VibeSync Track 001,0.499,0.574,171.8,207078,117385,0.98016475
user_004,2026-04-29,track_022,VibeSync Track 022,0.666,0.407,84.0,245968,208001,1.1578722333333331
user_004,2026-04-29,track_045,VibeSync Track 045,0.321,0.684,100.5,248258,130545,1.47733425
user_004,2026-04-29,track_086,VibeSync Track 086,0.527,0.43,134.8,191561,112393,0.8860314833333334
user_004,2026-04-29,track_103,VibeSync Track 103,0.033,0.846,128.7,261122,144762,2.3330809
user_004,2026-04-29,track_015,VibeSync Track 015,0.385,0.937,115.5,186535,84397,0.86506925
user_004,2026-04-29,track_024,VibeSync Track 024,0.616,0.23,129.1,227710,101572,0.6500608
user_004,2026-04-29,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,261016,2.8189728
user_004,2026-04-29,track_100,VibeSync Track 100,0.298,0.181,121.6,195641,124161,1.4526837
user_004,2026-04-29,track_075,VibeSync Track 075,0.857,0.593,122.9,216319,129609,0.30890145
user_004,2026-04-29,track_029,VibeSync Track 029,0.857,0.835,133.2,224544,185090,0.44113116666666674
user_004,2026-04-29,track_113,VibeSync Track 113,0.678,0.511,116.1,222757,158033,0.8481104333333332
user_004,2026-04-29,track_092,VibeSync Track 092,0.822,0.548,95.1,180603,173106,0.5135478000000001
user_004,2026-04-30,track_104,VibeSync Track 104,0.309,0.542,114.3,196197,129802,1.4948863666666667
user_004,2026-04-30,track_053,VibeSync Track 053,0.621,0.34,127.1,207344,123293,0.7788007833333332
user_004,2026-04-30,track_015,VibeSync Track 015,0.385,0.937,115.5,186535,184914,1.8953685
user_004,2026-04-30,track_089,VibeSync Track 089,0.573,0.661,97.4,159114,129923,0.9246186833333334
user_004,2026-04-30,track_098,VibeSync Track 098,0.404,0.398,84.9,163342,158160,1.571056
user_004,2026-04-30,track_059,VibeSync Track 059,0.163,0.517,93.5,197700,84420,1.177659
user_004,2026-04-30,track_056,VibeSync Track 056,0.185,0.215,106.0,199779,180369,2.45001225
user_004,2026-04-30,track_109,VibeSync Track 109,0.304,0.474,116.6,266208,203409,2.3595444
user_004,2026-04-30,track_110,VibeSync Track 110,0.491,0.543,92.3,186235,79941,0.67816615
user_004,2026-05-01,track_040,VibeSync Track 040,0.655,0.535,136.4,154289,122808,0.706146
user_004,2026-05-01,track_116,VibeSync Track 116,0.831,0.5,112.5,155865,55799,0.15716718333333338
user_004,2026-05-01,track_108,VibeSync Track 108,0.364,0.713,102.5,158796,102472,1.0862032
user_004,2026-05-01,track_095,VibeSync Track 095,0.125,0.641,113.1,208902,185193,2.70073125
user_004,2026-05-01,track_056,VibeSync Track 056,0.185,0.215,106.0,199779,108276,1.4707489999999999
user_004,2026-05-01,track_047,VibeSync Track 047,0.783,0.381,133.2,281849,182654,0.6605986333333332
user_004,2026-05-01,track_118,VibeSync Track 118,0.598,0.903,96.1,207157,132063,0.8848221000000001
user_004,2026-05-01,track_109,VibeSync Track 109,0.304,0.474,116.6,266208,145416,1.6868256
user_004,2026-05-01,track_044,VibeSync Track 044,0.262,0.301,116.6,242258,229415,2.8218045
user_004,2026-05-01,track_024,VibeSync Track 024,0.616,0.23,129.1,227710,195339,1.2501696
user_004,2026-05-02,track_056,VibeSync Track 056,0.185,0.215,106.0,199779,199393,2.708421583333333
user_004,2026-05-02,track_081,VibeSync Track 081,0.596,0.533,104.6,268674,247577,1.6670184666666668
user_004,2026-05-02,track_074,VibeSync Track 074,0.737,0.125,146.5,172597,92260,0.40440633333333337
user_004,2026-05-02,track_092,VibeSync Track 092,0.822,0.548,95.1,180603,161455,0.47898316666666685
user_004,2026-05-02,track_094,VibeSync Track 094,0.295,0.493,88.2,161720,67788,0.796509
user_004,2026-05-02,track_090,VibeSync Track 090,0.55,0.489,105.1,218854,218726,1.640445
user_004,2026-05-02,track_026,VibeSync Track 026,0.18,0.567,123.5,171022,133858,1.829392666666667
user_004,2026-05-02,track_086,VibeSync Track 086,0.527,0.43,134.8,191561,147996,1.1667018
user_004,2026-05-02,track_015,VibeSync Track 015,0.385,0.937,115.5,186535,76252,0.7815829999999999
user_004,2026-05-02,track_008,VibeSync Track 008,0.616,0.793,117.1,235409,219653,1.4057792
user_004,2026-05-03,track_036,VibeSync Track 036,0.21,0.529,161.1,150168,76065,1.0015225
user_004,2026-05-03,track_044,VibeSync Track 044,0.262,0.301,116.6,242258,107311,1.3199253
user_004,2026-05-03,track_065,VibeSync Track 065,0.49,0.591,125.6,260866,223014,1.895619
user_004,2026-05-03,track_028,VibeSync Track 028,0.444,0.819,127.0,218366,104560,0.9689226666666667
user_004,2026-05-03,track_033,VibeSync Track 033,0.146,0.918,106.4,242631,228537,3.2528433
user_004,2026-05-03,track_016,VibeSync Track 016,0.276,0.189,123.4,214283,166406,2.007965733333333
user_004,2026-05-03,track_060,VibeSync Track 060,0.877,0.392,119.3,193705,72349,0.14831545000000002
user_004,2026-05-03,track_013,VibeSync Track 013,0.427,0.665,118.8,256749,90768,0.8668343999999999
user_004,2026-05-03,track_049,VibeSync Track 049,0.412,0.326,126.2,192974,74020,0.7253960000000002
user_004,2026-05-03,track_098,VibeSync Track 098,0.404,0.398,84.9,163342,121502,1.2069198666666667
user_004,2026-05-03,track_118,VibeSync Track 118,0.598,0.903,96.1,207157,180426,1.2088542
user_004,2026-05-03,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,137539,1.4854212000000002
user_004,2026-05-03,track_018,VibeSync Track 018,0.581,0.595,94.0,180186,162548,1.1351268666666667
user_005,2026-04-24,track_083,VibeSync Track 083,0.56,0.751,134.3,162972,141887,1.0405046666666666
user_005,2026-04-24,track_060,VibeSync Track 060,0.877,0.392,119.3,193705,184613,0.37845665
user_005,2026-04-24,track_076,VibeSync Track 076,0.603,0.33,106.0,179964,153306,1.0143747
user_005,2026-04-24,track_011,VibeSync Track 011,0.509,0.192,100.2,168629,135540,1.1091689999999998
user_005,2026-04-24,track_035,VibeSync Track 035,0.136,0.286,153.5,238112,213035,3.067704
user_005,2026-04-24,track_097,VibeSync Track 097,0.238,0.683,176.7,254574,95744,1.2159487999999998
user_005,2026-04-24,track_042,VibeSync Track 042,0.422,0.84,121.1,164306,79057,0.7615824333333334
user_005,2026-04-24,track_017,VibeSync Track 017,0.366,0.47,132.8,269454,116188,1.2277198666666667
user_005,2026-04-25,track_053,VibeSync Track 053,0.621,0.34,127.1,207344,173002,1.0927959666666667
user_005,2026-04-25,track_090,VibeSync Track 090,0.55,0.489,105.1,218854,166221,1.2466575
user_005,2026-04-25,track_013,VibeSync Track 013,0.427,0.665,118.8,256749,231904,2.2146832
user_005,2026-04-25,track_079,VibeSync Track 079,0.611,0.498,118.0,169427,76392,0.49527480000000007
user_005,2026-04-25,track_006,VibeSync Track 006,0.496,0.073,93.9,189101,156481,1.3144404
user_005,2026-04-25,track_086,VibeSync Track 086,0.527,0.43,134.8,191561,91082,0.7180297666666666
user_005,2026-04-25,track_044,VibeSync Track 044,0.262,0.301,116.6,242258,127426,1.5673397999999998
user_005,2026-04-25,track_062,VibeSync Track 062,0.062,0.943,109.9,241960,196335,3.0693705
user_005,2026-04-25,track_052,VibeSync Track 052,0.623,0.474,136.1,174007,171768,1.0792756000000001
user_005,2026-04-25,track_033,VibeSync Track 033,0.146,0.918,106.4,242631,181367,2.5814569666666665
user_005,2026-04-25,track_117,VibeSync Track 117,0.287,0.54,79.8,162522,62640,0.7443720000000001
user_005,2026-04-25,track_111,VibeSync Track 111,0.373,0.474,128.9,261121,195997,2.04816865
user_005,2026-04-26,track_111,VibeSync Track 111,0.373,0.474,128.9,261121,241457,2.5232256499999997
user_005,2026-04-26,track_088,VibeSync Track 088,0.572,0.182,99.7,187877,152410,1.0871913333333334
user_005,2026-04-26,track_075,VibeSync Track 075,0.857,0.593,122.9,216319,100054,0.23846203333333335
user_005,2026-04-26,track_060,VibeSync Track 060,0.877,0.392,119.3,193705,79345,0.16265724999999998
user_005,2026-04-26,track_048,VibeSync Track 048,0.174,0.855,118.1,193262,90697,1.2485953666666667
user_005,2026-04-26,track_087,VibeSync Track 087,0.447,0.717,120.4,222068,219185,2.020155083333333
user_005,2026-04-27,track_111,VibeSync Track 111,0.373,0.474,128.9,261121,224473,2.34574285
user_005,2026-04-27,track_025,VibeSync Track 025,0.592,0.367,81.3,173808,132731,0.9025708000000001
user_005,2026-04-27,track_103,VibeSync Track 103,0.033,0.846,128.7,261122,188547,3.03874915
user_005,2026-04-27,track_106,VibeSync Track 106,0.605,0.644,107.0,153556,68230,0.44918083333333336
user_005,2026-04-27,track_104,VibeSync Track 104,0.309,0.542,114.3,196197,189313,2.1802547166666666
user_005,2026-04-27,track_012,VibeSync Track 012,0.805,0.526,140.2,229460,125255,0.4070787499999999
user_005,2026-04-27,track_113,VibeSync Track 113,0.678,0.511,116.1,222757,161657,0.8675592333333332
user_005,2026-04-27,track_107,VibeSync Track 107,0.193,0.482,145.2,169826,136685,1.8384132499999999
user_005,2026-04-27,track_042,VibeSync Track 042,0.422,0.84,121.1,164306,126844,1.2219305333333335
user_005,2026-04-27,track_052,VibeSync Track 052,0.623,0.474,136.1,174007,167287,1.0511199833333333
user_005,2026-04-27,track_022,VibeSync Track 022,0.666,0.407,84.0,245968,109821,0.6113369
user_005,2026-04-28,track_067,VibeSync Track 067,0.492,0.853,132.8,206249,126352,1.0697802666666667
user_005,2026-04-28,track_084,VibeSync Track 084,0.768,0.536,95.1,193995,127689,0.4937308
user_005,2026-04-28,track_085,VibeSync Track 085,0.188,0.714,141.4,170725,72983,0.9877032666666667
user_005,2026-04-28,track_110,VibeSync Track 110,0.491,0.543,92.3,186235,81414,0.6906621000000001
user_005,2026-04-28,track_086,VibeSync Track 086,0.527,0.43,134.8,191561,101670,0.8014984999999999
user_005,2026-04-28,track_039,VibeSync Track 039,0.569,0.817,126.5,284921,156153,1.1216990500000001
user_005,2026-04-28,track_058,VibeSync Track 058,0.67,0.842,92.9,253017,158929,0.8741095
user_005,2026-04-28,track_027,VibeSync Track 027,0.663,0.853,135.7,207171,154786,0.8693813666666665
user_005,2026-04-28,track_103,VibeSync Track 103,0.033,0.846,128.7,261122,199107,3.20894115
user_005,2026-04-28,track_048,VibeSync Track 048,0.174,0.855,118.1,193262,119373,1.6433683000000001
user_005,2026-04-29,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,133835,1.4454179999999999
user_005,2026-04-29,track_109,VibeSync Track 109,0.304,0.474,116.6,266208,194970,2.2616519999999998
user_005,2026-04-29,track_067,VibeSync Track 067,0.492,0.853,132.8,206249,114690,0.971042
user_005,2026-04-29,track_097,VibeSync Track 097,0.238,0.683,176.7,254574,95067,1.2073509
user_005,2026-04-29,track_079,VibeSync Track 079,0.611,0.498,118.0,169427,105376,0.6831877333333334
user_005,2026-04-29,track_101,VibeSync Track 101,0.442,0.493,127.9,238054,156683,1.4571519000000002
user_005,2026-04-29,track_023,VibeSync Track 023,0.341,0.427,128.7,262391,130312,1.4312601333333335
user_005,2026-04-30,track_119,VibeSync Track 119,0.318,0.758,123.4,203255,145886,1.658237533333333
user_005,2026-04-30,track_009,VibeSync Track 009,0.806,0.432,85.2,159401,128525,0.41556416666666657
user_005,2026-04-30,track_045,VibeSync Track 045,0.321,0.684,100.5,248258,191448,2.1665532
user_005,2026-04-30,track_041,VibeSync Track 041,0.657,0.887,120.9,219722,170082,0.9723021
user_005,2026-04-30,track_099,VibeSync Track 099,0.457,0.472,153.3,154703,85943,0.7777841499999999
user_005,2026-04-30,track_108,VibeSync Track 108,0.364,0.713,102.5,158796,136855,1.450663
user_005,2026-05-01,track_012,VibeSync Track 012,0.805,0.526,140.2,229460,144656,0.4701319999999999
user_005,2026-05-01,track_103,VibeSync Track 103,0.033,0.846,128.7,261122,197645,3.1853785833333332
user_005,2026-05-01,track_001,VibeSync Track 001,0.499,0.574,171.8,207078,121022,1.0105337
user_005,2026-05-01,track_033,VibeSync Track 033,0.146,0.918,106.4,242631,165785,2.3596731666666666
user_005,2026-05-01,track_104,VibeSync Track 104,0.309,0.542,114.3,196197,162619,1.8728288166666667
user_005,2026-05-01,track_086,VibeSync Track 086,0.527,0.43,134.8,191561,177416,1.3986294666666665
user_005,2026-05-01,track_030,VibeSync Track 030,0.377,0.399,84.3,182893,173508,1.8015914
user_005,2026-05-01,track_092,VibeSync Track 092,0.822,0.548,95.1,180603,122333,0.36292123333333337
user_005,2026-05-01,track_067,VibeSync Track 067,0.492,0.853,132.8,206249,141936,1.2017248
user_005,2026-05-02,track_055,VibeSync Track 055,0.397,0.823,152.6,156941,87006,0.8744103
user_005,2026-05-02,track_081,VibeSync Track 081,0.596,0.533,104.6,268674,240274,1.6178449333333333
user_005,2026-05-02,track_045,VibeSync Track 045,0.321,0.684,100.5,248258,166628,1.8856735333333337
user_005,2026-05-02,track_118,VibeSync Track 118,0.598,0.903,96.1,207157,88105,0.5903035000000001
user_005,2026-05-02,track_088,VibeSync Track 088,0.572,0.182,99.7,187877,74556,0.5318328
user_005,2026-05-02,track_061,VibeSync Track 061,0.04,0.299,111.4,256307,229983,3.679728
user_005,2026-05-02,track_117,VibeSync Track 117,0.287,0.54,79.8,162522,62752,0.7457029333333335
user_005,2026-05-02,track_038,VibeSync Track 038,0.438,0.701,115.4,153208,81567,0.7640109
user_005,2026-05-03,track_075,VibeSync Track 075,0.857,0.593,122.9,216319,100035,0.23841675
user_005,2026-05-03,track_063,VibeSync Track 063,0.187,0.328,132.9,262336,145342,1.9693840999999999
user_005,2026-05-03,track_028,VibeSync Track 028,0.444,0.819,127.0,218366,181844,1.6850877333333336
user_005,2026-05-03,track_023,VibeSync Track 023,0.341,0.427,128.7,262391,94341,1.03617865
user_005,2026-05-03,track_111,VibeSync Track 111,0.373,0.474,128.9,261121,231787,2.42217415
user_005,2026-05-03,track_114,VibeSync Track 114,0.743,0.669,113.3,211397,191685,0.82105075
user_005,2026-05-03,track_022,VibeSync Track 022,0.666,0.407,84.0,245968,145605,0.8105344999999999
user_005,2026-05-03,track_008,VibeSync Track 008,0.616,0.793,117.1,235409,105898,0.6777472
user_005,2026-05-03,track_115,VibeSync Track 115,0.596,0.203,91.2,260591,192979,1.2993919333333335
user_005,2026-05-03,track_106,VibeSync Track 106,0.605,0.644,107.0,153556,65689,0.4324525833333334
user_005,2026-05-03,track_105,VibeSync Track 105,0.331,0.344,152.9,172680,101397,1.13057655
user_006,2026-04-24,track_009,VibeSync Track 009,0.806,0.432,85.2,159401,158931,0.5138768999999999
user_006,2026-04-24,track_107,VibeSync Track 107,0.193,0.482,145.2,169826,144669,1.94579805
user_006,2026-04-24,track_045,VibeSync Track 045,0.321,0.684,100.5,248258,137069,1.5511641833333334
user_006,2026-04-24,track_076,VibeSync Track 076,0.603,0.33,106.0,179964,143428,0.9490152666666667
user_006,2026-04-24,track_114,VibeSync Track 114,0.743,0.669,113.3,211397,170917,0.7320944833333334
user_006,2026-04-24,track_051,VibeSync Track 051,0.468,0.777,109.0,212263,127802,1.1331777333333335
user_006,2026-04-24,track_074,VibeSync Track 074,0.737,0.125,146.5,172597,132308,0.5799500666666667
user_006,2026-04-24,track_008,VibeSync Track 008,0.616,0.793,117.1,235409,84034,0.5378176
user_006,2026-04-24,track_084,VibeSync Track 084,0.768,0.536,95.1,193995,94259,0.36446813333333333
user_006,2026-04-24,track_087,VibeSync Track 087,0.447,0.717,120.4,222068,153517,1.4149150166666664
user_006,2026-04-25,track_039,VibeSync Track 039,0.569,0.817,126.5,284921,130448,0.9370514666666667
user_006,2026-04-25,track_018,VibeSync Track 018,0.581,0.595,94.0,180186,161013,1.12440745
user_006,2026-04-25,track_075,VibeSync Track 075,0.857,0.593,122.9,216319,214791,0.5119185500000001
user_006,2026-04-25,track_058,VibeSync Track 058,0.67,0.842,92.9,253017,179991,0.9899504999999998
user_006,2026-04-25,track_008,VibeSync Track 008,0.616,0.793,117.1,235409,210784,1.3490176
user_006,2026-04-25,track_061,VibeSync Track 061,0.04,0.299,111.4,256307,254694,4.0751040000000005
user_006,2026-04-25,track_041,VibeSync Track 041,0.657,0.887,120.9,219722,97125,0.55523125
user_006,2026-04-25,track_033,VibeSync Track 033,0.146,0.918,106.4,242631,155613,2.2148917
user_006,2026-04-25,track_068,VibeSync Track 068,0.341,0.297,67.4,203280,123019,1.3511586833333336
user_006,2026-04-25,track_095,VibeSync Track 095,0.125,0.641,113.1,208902,83985,1.22478125
user_006,2026-04-26,track_069,VibeSync Track 069,0.822,0.484,109.3,193408,122225,0.3626008333333334
user_006,2026-04-26,track_060,VibeSync Track 060,0.877,0.392,119.3,193705,126888,0.2601204
user_006,2026-04-26,track_068,VibeSync Track 068,0.341,0.297,67.4,203280,91056,1.0000984000000002
user_006,2026-04-26,track_034,VibeSync Track 034,0.7,0.683,138.9,257524,120418,0.60209
user_006,2026-04-26,track_100,VibeSync Track 100,0.298,0.181,121.6,195641,183827,2.1507758999999997
user_006,2026-04-26,track_020,VibeSync Track 020,0.652,0.69,144.5,211099,80011,0.46406379999999997
user_006,2026-04-26,track_029,VibeSync Track 029,0.857,0.835,133.2,224544,112576,0.26830613333333336
user_006,2026-04-26,track_072,VibeSync Track 072,0.212,0.612,117.9,246450,133043,1.7472980666666666
user_006,2026-04-26,track_067,VibeSync Track 067,0.492,0.853,132.8,206249,137903,1.1675787333333334
user_006,2026-04-26,track_065,VibeSync Track 065,0.49,0.591,125.6,260866,190742,1.621307
user_006,2026-04-26,track_113,VibeSync Track 113,0.678,0.511,116.1,222757,149389,0.8017209666666665
user_006,2026-04-26,track_037,VibeSync Track 037,0.792,0.513,149.6,283925,114897,0.39830959999999993
user_006,2026-04-26,track_076,VibeSync Track 076,0.603,0.33,106.0,179964,91490,0.6053588333333333
user_006,2026-04-27,track_088,VibeSync Track 088,0.572,0.182,99.7,187877,143619,1.0244822000000002
user_006,2026-04-27,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,210218,2.2703544
user_006,2026-04-27,track_065,VibeSync Track 065,0.49,0.591,125.6,260866,204944,1.742024
user_006,2026-04-27,track_024,VibeSync Track 024,0.616,0.23,129.1,227710,192616,1.2327424
user_006,2026-04-27,track_021,VibeSync Track 021,0.303,0.472,108.1,165099,64020,0.743699
user_006,2026-04-27,track_043,VibeSync Track 043,0.092,0.859,137.8,162851,95804,1.4498338666666668
user_006,2026-04-27,track_077,VibeSync Track 077,0.524,0.276,129.6,270559,189578,1.5039854666666665
user_006,2026-04-27,track_063,VibeSync Track 063,0.187,0.328,132.9,262336,149530,2.0261315
user_006,2026-04-27,track_079,VibeSync Track 079,0.611,0.498,118.0,169427,152299,0.9874051833333334
user_006,2026-04-27,track_061,VibeSync Track 061,0.04,0.299,111.4,256307,170103,2.7216479999999996
user_006,2026-04-27,track_107,VibeSync Track 107,0.193,0.482,145.2,169826,144285,1.9406332499999999
user_006,2026-04-27,track_052,VibeSync Track 052,0.623,0.474,136.1,174007,157269,0.9881735500000001
user_006,2026-04-27,track_106,VibeSync Track 106,0.605,0.644,107.0,153556,104128,0.6855093333333334
user_006,2026-04-28,track_099,VibeSync Track 099,0.457,0.472,153.3,154703,113185,1.0243242499999998
user_006,2026-04-28,track_081,VibeSync Track 081,0.596,0.533,104.6,268674,242526,1.6330084
user_006,2026-04-28,track_009,VibeSync Track 009,0.806,0.432,85.2,159401,91079,0.29448876666666657
user_006,2026-04-28,track_011,VibeSync Track 011,0.509,0.192,100.2,168629,113694,0.9303959
user_006,2026-04-28,track_013,VibeSync Track 013,0.427,0.665,118.8,256749,178547,1.7051238499999999
user_006,2026-04-28,track_032,VibeSync Track 032,0.297,0.822,110.7,189835,79395,0.9302447500000001
user_006,2026-04-28,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,165860,1.7912880000000002
user_006,2026-04-28,track_118,VibeSync Track 118,0.598,0.903,96.1,207157,196026,1.3133742000000002
user_006,2026-04-28,track_057,VibeSync Track 057,0.614,0.862,78.3,240755,182983,1.1771906333333335
user_006,2026-04-29,track_032,VibeSync Track 032,0.297,0.822,110.7,189835,108254,1.2683760333333334
user_006,2026-04-29,track_109,VibeSync Track 109,0.304,0.474,116.6,266208,126326,1.4653816
user_006,2026-04-29,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,99706,1.0768248
user_006,2026-04-29,track_034,VibeSync Track 034,0.7,0.683,138.9,257524,245381,1.2269050000000001
user_006,2026-04-29,track_041,VibeSync Track 041,0.657,0.887,120.9,219722,140915,0.8055640833333333
user_006,2026-04-29,track_114,VibeSync Track 114,0.743,0.669,113.3,211397,116246,0.49792036666666667
user_006,2026-04-29,track_003,VibeSync Track 003,0.493,0.292,127.8,233655,172673,1.4590868499999998
user_006,2026-04-29,track_108,VibeSync Track 108,0.364,0.713,102.5,158796,56333,0.5971297999999999
user_006,2026-04-29,track_079,VibeSync Track 079,0.611,0.498,118.0,169427,89917,0.5829618833333333
user_006,2026-04-30,track_021,VibeSync Track 021,0.303,0.472,108.1,165099,125797,1.461341816666667
user_006,2026-04-30,track_119,VibeSync Track 119,0.318,0.758,123.4,203255,200851,2.2830063666666662
user_006,2026-04-30,track_096,VibeSync Track 096,0.865,0.789,120.6,264846,199490,0.44885250000000004
user_006,2026-04-30,track_060,VibeSync Track 060,0.877,0.392,119.3,193705,127918,0.26223189999999996
user_006,2026-04-30,track_064,VibeSync Track 064,0.352,0.262,126.2,272323,230094,2.4850152000000003
user_006,2026-04-30,track_008,VibeSync Track 008,0.616,0.793,117.1,235409,220616,1.4119424
user_006,2026-04-30,track_091,VibeSync Track 091,0.744,0.234,131.0,157128,128601,0.5486976
