user_id,listening_date,avg_valence,avg_energy,avg_tempo,total_duration_ms,emotional_intensity,track_count,total_duration_minutes,mood_trend,rolling_mean_valence_3d,valence_std_3d,duration_delta,stable_low,trend_class,risk_score,risk_rank,is_low_valence_day,low_valence_flag,low_mood_streak,consecutive_low_streak,mood_status,recommendation_stage
user_018,2026-04-25,0.464,0.592,116.72,1921894,16.15425,16,32.03,0.252,0.401,0.166,15.06,0,improving,0.386,34,False,0,0,0,Normal,neutral
user_018,2026-04-26,0.458,0.666,123.83,1571704,13.942619,11,26.2,-0.006,0.378,0.144,-5.83,0,stable,0.0652,1136,False,0,0,0,Normal,neutral
user_018,2026-04-27,0.387,0.45,110.74,2552577,25.56052,15,42.54,-0.071,0.436,0.043,16.34,0,worsening,0.2229,354,True,1,1,1,Normal,neutral
user_018,2026-04-28,0.329,0.604,120.92,1858351,21.402914,12,30.97,-0.058,0.391,0.065,-11.57,1,worsening,0.165,615,True,1,2,2,Normal,neutral
user_018,2026-04-29,0.428,0.598,115.47,1936833,18.596224,12,32.28,0.099,0.381,0.05,1.31,1,improving,0.2063,420,False,0,0,0,Normal,neutral
user_018,2026-04-30,0.489,0.618,116.85,4455311,26.706615,17,74.26,0.061,0.415,0.081,41.98,0,improving,0.303,128,False,0,0,0,Normal,neutral
user_018,2026-05-01,0.516,0.545,131.86,1111739,9.920997,9,18.53,0.027,0.478,0.045,-55.73,0,improving,0.0583,1157,False,0,0,0,Normal,light positive
user_018,2026-05-02,0.398,0.591,104.52,2507606,24.077673,16,41.79,-0.118,0.468,0.062,23.26,0,worsening,0.2745,185,True,1,1,1,Normal,neutral
user_018,2026-05-03,0.407,0.396,103.05,2372261,25.446486,16,39.54,0.009,0.44,0.066,-2.25,0,stable,0.1304,821,False,0,0,0,Normal,neutral
user_019,2026-04-13,0.217,0.486,112.13,1329365,17.53529,12,22.16,0.0,0.217,0.0,0.0,1,stable,0.0613,1147,True,1,1,1,Normal,reflective
user_019,2026-04-14,0.452,0.641,134.06,1634343,15.184384,10,27.24,0.235,0.334,0.166,5.08,0,improving,0.3485,61,False,0,0,0,Normal,neutral
user_019,2026-04-15,0.495,0.616,116.67,1168330,11.665618,8,19.47,0.043,0.388,0.15,-7.77,0,improving,0.0822,1069,False,0,0,0,Normal,neutral
user_019,2026-04-16,0.487,0.592,120.15,2296966,21.139526,18,38.28,-0.008,0.478,0.023,18.81,0,stable,0.1085,946,False,0,0,0,Normal,neutral
user_019,2026-04-17,0.261,0.49,124.09,3093398,38.185074,18,51.56,-0.226,0.414,0.133,13.28,0,worsening,0.4869,7,True,1,1,1,Normal,reflective
user_019,2026-04-18,0.391,0.586,121.6,1406051,14.244445,10,23.43,0.13,0.38,0.113,-28.13,0,improving,0.2113,396,True,1,2,2,Normal,neutral
user_019,2026-04-19,0.532,0.576,130.12,1605159,14.606424,8,26.75,0.141,0.395,0.136,3.32,0,improving,0.2234,351,False,0,0,0,Normal,light positive
user_019,2026-04-20,0.487,0.801,121.77,1707407,14.330763,9,28.46,-0.045,0.47,0.072,1.71,0,worsening,0.1178,886,False,0,0,0,Normal,neutral
user_019,2026-04-21,0.399,0.695,147.14,880867,8.769821,8,14.68,-0.088,0.473,0.068,-13.78,0,worsening,0.1222,863,True,1,1,1,Normal,neutral
user_019,2026-04-22,0.258,0.377,124.7,3298973,41.769547,17,54.98,-0.141,0.381,0.116,40.3,0,worsening,0.4023,28,True,1,2,2,Normal,reflective
user_019,2026-04-23,0.463,0.565,117.28,2088413,18.462051,17,34.81,0.205,0.373,0.105,-20.17,0,improving,0.3396,75,False,0,0,0,Normal,neutral
user_019,2026-04-24,0.392,0.597,111.54,1120234,12.24243,9,18.67,-0.071,0.371,0.104,-16.14,0,worsening,0.1189,880,True,1,1,1,Normal,neutral
user_019,2026-04-25,0.372,0.599,128.8,2184325,25.172571,16,36.41,-0.02,0.409,0.048,17.74,0,stable,0.1369,785,True,1,2,2,Normal,neutral
user_019,2026-04-26,0.576,0.607,129.86,1429672,10.493033,9,23.83,0.204,0.447,0.112,-12.58,0,improving,0.2864,160,False,0,0,0,Normal,light positive
user_019,2026-04-27,0.306,0.528,113.75,1934237,21.04963,12,32.24,-0.27,0.418,0.141,8.41,0,worsening,0.4324,20,True,1,1,1,Normal,neutral
user_019,2026-04-28,0.481,0.551,120.89,2335862,23.099194,14,38.93,0.175,0.454,0.137,6.69,0,improving,0.3152,105,False,0,0,0,Normal,neutral
user_019,2026-04-29,0.373,0.53,114.68,1924972,20.725826,15,32.08,-0.108,0.387,0.088,-6.85,1,worsening,0.2246,347,True,1,1,1,Normal,neutral
user_019,2026-04-30,0.422,0.512,127.97,2661077,24.649277,17,44.35,0.049,0.425,0.054,12.27,0,improving,0.1958,467,False,0,0,0,Normal,neutral
user_019,2026-05-01,0.476,0.438,118.11,1339153,12.195369,8,22.32,0.054,0.424,0.052,-22.03,0,improving,0.1073,953,False,0,0,0,Normal,neutral
user_019,2026-05-02,0.463,0.564,125.21,1759244,17.276972,10,29.32,-0.013,0.454,0.028,7.0,0,stable,0.0851,1055,False,0,0,0,Normal,neutral
user_019,2026-05-03,0.329,0.476,120.28,1405520,16.51052,11,23.43,-0.134,0.423,0.081,-5.89,0,worsening,0.2216,360,True,1,1,1,Normal,neutral
user_020,2026-04-13,0.42,0.555,108.67,1439671,14.465534,11,23.99,0.0,0.42,0.0,0.0,0,stable,0.0529,1174,False,0,0,0,Normal,neutral
user_020,2026-04-14,0.381,0.648,126.41,3319992,35.400898,18,55.33,-0.039,0.4,0.028,31.34,0,worsening,0.2415,280,True,1,1,1,Normal,neutral
user_020,2026-04-15,0.423,0.537,122.85,2219180,21.777372,16,36.99,0.042,0.408,0.023,-18.34,0,improving,0.1569,659,False,0,0,0,Normal,neutral
user_020,2026-04-16,0.457,0.721,141.38,1265428,11.28121,11,21.09,0.034,0.42,0.038,-15.9,0,improving,0.0797,1080,False,0,0,0,Normal,neutral
user_020,2026-04-17,0.488,0.525,123.53,2785581,28.249464,18,46.43,0.031,0.456,0.033,25.34,0,improving,0.1659,612,False,0,0,0,Normal,neutral
user_020,2026-04-18,0.445,0.416,115.47,1661526,15.66778,13,27.69,-0.043,0.463,0.022,-18.74,0,worsening,0.1175,889,False,0,0,0,Normal,neutral
user_020,2026-04-19,0.51,0.462,138.16,1578960,14.135359,13,26.32,0.065,0.481,0.033,-1.37,0,improving,0.1319,813,False,0,0,0,Normal,light positive
user_020,2026-04-20,0.478,0.687,114.31,2318757,20.682442,12,38.65,-0.032,0.478,0.033,12.33,0,worsening,0.1408,761,False,0,0,0,Normal,neutral
user_020,2026-04-21,0.403,0.508,112.57,926642,9.212073,9,15.44,-0.075,0.464,0.055,-23.21,0,worsening,0.1095,939,False,0,0,0,Normal,neutral
user_020,2026-04-22,0.363,0.563,117.49,2532158,27.850925,18,42.2,-0.04,0.415,0.058,26.76,0,worsening,0.189,504,True,1,1,1,Normal,neutral
user_020,2026-04-23,0.566,0.584,115.44,1028143,7.1750593,8,17.14,0.203,0.444,0.108,-25.06,0,improving,0.2655,202,False,0,0,0,Normal,light positive
user_020,2026-04-24,0.471,0.63,107.62,1265265,11.007682,9,21.09,-0.095,0.467,0.102,3.95,0,worsening,0.1529,683,False,0,0,0,Normal,neutral
user_020,2026-04-25,0.378,0.515,135.0,1501850,15.948778,10,25.03,-0.093,0.472,0.094,3.94,0,worsening,0.1745,570,True,1,1,1,Normal,neutral
user_020,2026-04-26,0.311,0.485,121.03,1726896,20.336643,11,28.78,-0.067,0.387,0.08,3.75,1,worsening,0.1678,599,True,1,2,2,Normal,neutral
user_020,2026-04-27,0.494,0.654,103.99,1073314,9.123534,9,17.89,0.183,0.394,0.093,-10.89,1,improving,0.2469,261,False,0,0,0,Normal,neutral
user_020,2026-04-28,0.382,0.595,115.67,1069475,12.395388,8,17.82,-0.112,0.396,0.092,-0.07,1,worsening,0.1656,614,True,1,1,1,Normal,neutral
user_020,2026-04-29,0.402,0.501,101.18,2427427,25.840303,15,40.46,0.02,0.426,0.06,22.64,0,stable,0.1487,707,False,0,0,0,Normal,neutral
user_020,2026-04-30,0.429,0.557,125.56,4897451,61.62976,18,81.62,0.027,0.404,0.024,41.16,0,improving,0.3183,96,False,0,0,0,Normal,neutral
user_020,2026-05-01,0.431,0.612,121.65,999225,9.231157,9,16.65,0.002,0.421,0.016,-64.97,0,stable,0.0247,1224,False,0,0,0,Normal,neutral
user_020,2026-05-02,0.49,0.464,128.22,1236847,11.8941345,11,20.61,0.059,0.45,0.035,3.96,0,improving,0.1061,957,False,0,0,0,Normal,neutral
user_020,2026-05-03,0.487,0.563,123.74,1749672,15.718101,13,29.16,-0.003,0.469,0.033,8.55,0,stable,0.0693,1120,False,0,0,0,Normal,neutral
user_021,2026-04-13,0.478,0.692,114.8,3119803,26.740564,18,52.0,0.0,0.478,0.0,0.0,0,stable,0.1513,691,False,0,0,0,Normal,neutral
user_021,2026-04-14,0.515,0.585,120.36,2537760,22.724363,15,42.3,0.037,0.496,0.026,-9.7,0,improving,0.1522,687,False,0,0,0,Normal,light positive
user_021,2026-04-15,0.484,0.554,107.92,1820508,14.381993,16,30.34,-0.031,0.492,0.02,-11.96,0,worsening,0.108,948,False,0,0,0,Normal,neutral
user_021,2026-04-16,0.6,0.576,127.94,2580301,21.910954,14,43.01,0.116,0.533,0.06,12.67,0,improving,0.2316,315,False,0,0,0,Normal,light positive
user_021,2026-04-17,0.546,0.596,122.55,1330232,9.791247,12,22.17,-0.054,0.543,0.058,-20.84,0,worsening,0.1012,976,False,0,0,0,Normal,light positive
user_021,2026-04-18,0.469,0.526,105.47,1175822,9.388402,10,19.6,-0.077,0.538,0.066,-2.57,0,worsening,0.1256,844,False,0,0,0,Normal,neutral
user_021,2026-04-19,0.366,0.325,116.61,1939331,20.758999,17,32.32,-0.103,0.46,0.09,12.72,0,worsening,0.2206,364,True,1,1,1,Normal,neutral
user_021,2026-04-20,0.415,0.636,128.91,2614554,25.427305,16,43.58,0.049,0.417,0.052,11.26,0,improving,0.1943,474,False,0,0,0,Normal,neutral
user_021,2026-04-21,0.52,0.698,135.13,985570,8.0746,8,16.43,0.105,0.434,0.079,-27.15,0,improving,0.1458,724,False,0,0,0,Normal,light positive
user_021,2026-04-22,0.429,0.507,116.85,1948194,19.127342,15,32.47,-0.091,0.455,0.057,16.04,0,worsening,0.1971,459,False,0,0,0,Normal,neutral
user_021,2026-04-23,0.432,0.57,125.57,927962,8.796256,8,15.47,0.003,0.46,0.052,-17.0,0,stable,0.0211,1227,False,0,0,0,Normal,neutral
user_021,2026-04-24,0.468,0.554,124.62,2696930,26.101463,16,44.95,0.036,0.443,0.022,29.48,0,improving,0.1714,583,False,0,0,0,Normal,neutral
user_021,2026-04-25,0.45,0.652,126.04,2219549,20.436125,17,36.99,-0.018,0.45,0.018,-7.96,0,stable,0.1228,858,False,0,0,0,Normal,neutral
user_021,2026-04-26,0.374,0.465,104.06,1290819,12.7071905,9,21.51,-0.076,0.431,0.05,-15.48,0,worsening,0.1385,776,True,1,1,1,Normal,neutral
user_021,2026-04-27,0.552,0.544,125.79,1408985,10.268774,12,23.48,0.178,0.459,0.089,1.97,0,improving,0.2558,232,False,0,0,0,Normal,light positive
user_021,2026-04-28,0.34,0.574,107.18,1519899,17.391499,9,25.33,-0.212,0.422,0.114,1.85,0,worsening,0.3244,89,True,1,1,1,Normal,neutral
user_021,2026-04-29,0.476,0.525,132.91,1994651,16.521263,14,33.24,0.136,0.456,0.107,7.91,0,improving,0.2476,257,False,0,0,0,Normal,neutral
user_021,2026-04-30,0.344,0.599,115.31,2998943,33.537735,18,49.98,-0.132,0.387,0.077,16.74,1,worsening,0.3414,72,True,1,1,1,Normal,neutral
user_021,2026-05-01,0.406,0.506,120.38,791434,7.0787945,8,13.19,0.062,0.409,0.066,-36.79,0,improving,0.0841,1061,False,0,0,0,Normal,neutral
user_021,2026-05-02,0.48,0.583,129.03,1227996,12.212428,12,20.47,0.074,0.41,0.068,7.28,0,improving,0.1245,848,False,0,0,0,Normal,neutral
user_021,2026-05-03,0.498,0.671,125.3,2779062,22.762537,18,46.32,0.018,0.461,0.049,25.85,0,stable,0.1472,715,False,0,0,0,Normal,neutral
user_022,2026-04-13,0.404,0.508,103.08,1607538,16.056227,11,26.79,0.0,0.404,0.0,0.0,0,stable,0.0662,1132,False,0,0,0,Normal,neutral
user_022,2026-04-14,0.386,0.465,117.16,1347929,13.89614,9,22.47,-0.018,0.395,0.013,-4.32,1,stable,0.0713,1112,True,1,1,1,Normal,neutral
user_022,2026-04-15,0.383,0.581,104.75,2923192,29.683035,13,48.72,-0.003,0.391,0.011,26.25,1,stable,0.1682,598,True,1,2,2,Normal,neutral
user_022,2026-04-16,0.387,0.712,125.99,1693929,17.954739,13,28.23,0.004,0.385,0.002,-20.49,1,stable,0.0792,1081,True,1,3,3,Prolonged Low Mood,neutral
user_022,2026-04-17,0.478,0.519,108.81,2236427,19.676863,15,37.27,0.091,0.416,0.054,9.04,0,improving,0.2075,415,False,0,0,0,Normal,neutral
user_022,2026-04-18,0.438,0.549,107.49,1527893,14.797499,11,25.46,-0.04,0.434,0.046,-11.81,0,worsening,0.1058,958,False,0,0,0,Normal,neutral
user_022,2026-04-19,0.388,0.606,124.2,2575397,26.098703,18,42.92,-0.05,0.435,0.045,17.46,0,worsening,0.1988,451,True,1,1,1,Normal,neutral
user_022,2026-04-20,0.489,0.475,108.12,1620954,15.254201,13,27.02,0.101,0.438,0.051,-15.9,0,improving,0.1805,545,False,0,0,0,Normal,neutral
user_022,2026-04-21,0.382,0.414,130.51,1178744,12.349398,11,19.65,-0.107,0.42,0.06,-7.37,0,worsening,0.1675,601,True,1,1,1,Normal,neutral
user_022,2026-04-22,0.425,0.514,105.94,2924860,28.797201,18,48.75,0.043,0.432,0.054,29.1,0,improving,0.2057,422,False,0,0,0,Normal,neutral
user_022,2026-04-23,0.391,0.619,108.38,2382460,23.389088,18,39.71,-0.034,0.399,0.023,-9.04,1,worsening,0.1648,616,True,1,1,1,Normal,neutral
user_022,2026-04-24,0.416,0.487,108.32,2037143,19.330526,13,33.95,0.025,0.411,0.018,-5.76,0,improving,0.1249,846,False,0,0,0,Normal,neutral
user_022,2026-04-25,0.672,0.647,117.68,1033595,5.392909,8,17.23,0.256,0.493,0.156,-16.72,0,improving,0.3256,88,False,0,0,0,Normal,light positive
user_022,2026-04-26,0.58,0.645,118.04,2942536,22.61935,14,49.04,-0.092,0.556,0.13,31.81,0,worsening,0.2249,346,False,0,0,0,Normal,light positive
user_022,2026-04-27,0.555,0.639,120.61,1503674,11.464835,14,25.06,-0.025,0.602,0.062,-23.98,0,worsening,0.0744,1103,False,0,0,0,Normal,light positive
user_022,2026-04-28,0.542,0.49,112.38,1360681,9.464762,9,22.68,-0.013,0.559,0.019,-2.38,0,stable,0.0533,1173,False,0,0,0,Normal,light positive
user_022,2026-04-29,0.542,0.645,127.41,2403066,17.27819,14,40.05,0.0,0.546,0.008,17.37,0,stable,0.094,1010,False,0,0,0,Normal,light positive
user_022,2026-04-30,0.412,0.637,110.06,2986159,30.342184,17,49.77,-0.13,0.499,0.075,9.72,0,worsening,0.3193,93,False,0,0,0,Normal,neutral
user_022,2026-05-01,0.427,0.556,112.64,1280488,13.300157,9,21.34,0.015,0.46,0.071,-28.43,0,stable,0.0597,1151,False,0,0,0,Normal,neutral
user_022,2026-05-02,0.327,0.638,116.44,2376438,27.334738,15,39.61,-0.1,0.389,0.054,18.27,1,worsening,0.2576,226,True,1,1,1,Normal,neutral
user_022,2026-05-03,0.354,0.502,114.5,1112692,12.866631,9,18.54,0.027,0.369,0.052,-21.07,1,improving,0.0668,1131,True,1,2,2,Normal,neutral
user_023,2026-04-13,0.481,0.496,111.75,2018706,17.789452,16,33.65,0.0,0.481,0.0,0.0,0,stable,0.0829,1065,False,0,0,0,Normal,neutral
user_023,2026-04-14,0.518,0.586,123.11,1464524,11.629053,12,24.41,0.037,0.5,0.026,-9.24,0,improving,0.0904,1028,False,0,0,0,Normal,light positive
user_023,2026-04-15,0.487,0.502,112.98,1305989,14.600032,8,21.77,-0.031,0.495,0.02,-2.64,0,worsening,0.0764,1095,False,0,0,0,Normal,neutral
user_023,2026-04-16,0.441,0.594,121.42,2498670,24.2023,18,41.64,-0.046,0.482,0.039,19.87,0,worsening,0.1769,559,False,0,0,0,Normal,neutral
user_023,2026-04-17,0.308,0.573,114.26,1122778,13.523082,9,18.71,-0.133,0.412,0.093,-22.93,0,worsening,0.199,450,True,1,1,1,Normal,neutral
user_023,2026-04-18,0.291,0.488,120.6,2243933,27.32242,14,37.4,-0.017,0.347,0.082,18.69,1,stable,0.1528,684,True,1,2,2,Normal,reflective
user_023,2026-04-19,0.303,0.573,113.63,1347557,15.824948,9,22.46,0.012,0.301,0.009,-14.94,1,stable,0.0706,1115,True,1,3,3,Prolonged Low Mood,neutral
user_023,2026-04-20,0.502,0.636,127.97,2650097,21.014994,18,44.17,0.199,0.365,0.119,21.71,0,improving,0.3588,54,False,0,0,0,Normal,light positive
user_023,2026-04-21,0.424,0.681,125.64,2749904,26.89565,16,45.83,-0.078,0.41,0.1,1.66,0,worsening,0.2367,296,False,0,0,0,Normal,neutral
user_023,2026-04-22,0.443,0.494,116.97,2133447,19.353973,16,35.56,0.019,0.456,0.041,-10.27,0,stable,0.1196,876,False,0,0,0,Normal,neutral
user_023,2026-04-23,0.434,0.521,140.1,1777867,15.655301,12,29.63,-0.009,0.434,0.01,-5.93,0,stable,0.0852,1054,False,0,0,0,Normal,neutral
user_023,2026-04-24,0.461,0.558,111.85,1932483,17.318844,13,32.21,0.027,0.446,0.014,2.58,0,improving,0.1134,917,False,0,0,0,Normal,neutral
user_023,2026-04-25,0.436,0.636,110.42,1926826,18.857637,14,32.11,-0.025,0.444,0.015,-0.1,0,worsening,0.1143,910,False,0,0,0,Normal,neutral
user_023,2026-04-26,0.374,0.452,109.87,2553933,26.935112,16,42.57,-0.062,0.424,0.045,10.46,0,worsening,0.215,379,True,1,1,1,Normal,neutral
user_023,2026-04-27,0.378,0.584,107.58,2987650,30.536518,17,49.79,0.004,0.396,0.035,7.22,1,stable,0.1754,567,True,1,2,2,Normal,neutral
user_023,2026-04-28,0.329,0.504,112.82,1201999,13.967433,8,20.03,-0.049,0.36,0.027,-29.76,1,worsening,0.102,973,True,1,3,3,Prolonged Low Mood,neutral
user_023,2026-04-29,0.41,0.57,112.8,1944830,19.833603,15,32.41,0.081,0.372,0.041,12.38,1,improving,0.1876,513,False,0,0,0,Normal,neutral
user_023,2026-04-30,0.591,0.512,114.48,1113159,8.027226,9,18.55,0.181,0.443,0.134,-13.86,0,improving,0.2417,279,False,0,0,0,Normal,light positive
user_023,2026-05-01,0.471,0.534,116.21,1719964,15.440543,11,28.67,-0.12,0.491,0.092,10.12,0,worsening,0.2118,394,False,0,0,0,Normal,neutral
user_023,2026-05-02,0.506,0.565,113.99,2291169,18.857832,17,38.19,0.035,0.523,0.062,9.52,0,improving,0.1374,782,False,0,0,0,Normal,light positive
user_023,2026-05-03,0.444,0.568,106.13,1616823,16.106724,10,26.95,-0.062,0.474,0.031,-11.24,0,worsening,0.1378,780,False,0,0,0,Normal,neutral
user_024,2026-04-13,0.414,0.578,115.89,1972312,19.918745,16,32.87,0.0,0.414,0.0,0.0,0,stable,0.0904,1028,False,0,0,0,Normal,neutral
user_024,2026-04-14,0.441,0.485,137.7,2199412,20.087938,13,36.66,0.027,0.428,0.019,3.79,0,improving,0.1341,802,False,0,0,0,Normal,neutral
user_024,2026-04-15,0.45,0.662,132.33,1311962,11.517257,10,21.87,0.009,0.435,0.019,-14.79,0,stable,0.0528,1175,False,0,0,0,Normal,neutral
user_024,2026-04-16,0.396,0.56,122.86,1257506,12.264835,11,20.96,-0.054,0.429,0.029,-0.91,0,worsening,0.1078,950,True,1,1,1,Normal,neutral
user_024,2026-04-17,0.408,0.579,113.59,1601707,16.862585,13,26.7,0.012,0.418,0.028,5.74,0,stable,0.08,1077,False,0,0,0,Normal,neutral
user_024,2026-04-18,0.36,0.523,141.15,2060037,22.888227,16,34.33,-0.048,0.388,0.025,7.63,1,worsening,0.1637,622,True,1,1,1,Normal,neutral
user_024,2026-04-19,0.457,0.64,114.88,2416066,22.991955,14,40.27,0.097,0.408,0.049,5.94,0,improving,0.2302,322,False,0,0,0,Normal,neutral
user_024,2026-04-20,0.435,0.507,108.25,2878241,28.536648,18,47.97,-0.022,0.417,0.051,7.7,0,worsening,0.1744,571,False,0,0,0,Normal,neutral
user_024,2026-04-21,0.373,0.638,130.14,2471973,23.78629,17,41.2,-0.062,0.422,0.044,-6.77,0,worsening,0.2092,403,True,1,1,1,Normal,neutral
user_024,2026-04-22,0.384,0.572,122.47,1915223,19.87093,16,31.92,0.011,0.397,0.033,-9.28,1,stable,0.1042,965,True,1,2,2,Normal,neutral
user_024,2026-04-23,0.411,0.421,121.9,1892134,19.757347,14,31.54,0.027,0.389,0.02,-0.38,1,improving,0.1181,884,False,0,0,0,Normal,neutral
user_024,2026-04-24,0.207,0.599,116.94,1836571,23.593454,11,30.61,-0.204,0.334,0.111,-0.93,0,worsening,0.3577,55,True,1,1,1,Normal,reflective
user_024,2026-04-25,0.516,0.546,117.12,1753626,15.897631,12,29.23,0.309,0.378,0.157,-1.38,0,improving,0.4381,17,False,0,0,0,Normal,light positive
user_024,2026-04-26,0.369,0.589,106.35,1340282,13.706888,9,22.34,-0.147,0.364,0.155,-6.89,0,worsening,0.229,327,True,1,1,1,Normal,neutral
user_024,2026-04-27,0.423,0.476,101.43,2038951,18.35389,12,33.98,0.054,0.436,0.074,11.64,0,improving,0.1592,646,False,0,0,0,Normal,neutral
user_024,2026-04-28,0.346,0.472,118.28,2602812,29.585436,18,43.38,-0.077,0.379,0.04,9.4,1,worsening,0.2433,274,True,1,1,1,Normal,neutral
user_024,2026-04-29,0.453,0.522,113.29,1718808,16.28087,12,28.65,0.107,0.407,0.055,-14.73,0,improving,0.1981,453,False,0,0,0,Normal,neutral
user_024,2026-04-30,0.511,0.512,124.96,1638597,15.156781,9,27.31,0.058,0.437,0.084,-1.34,0,improving,0.1267,839,False,0,0,0,Normal,light positive
user_024,2026-05-01,0.496,0.602,136.51,1707439,14.115643,15,28.46,-0.015,0.487,0.03,1.15,0,stable,0.0802,1075,False,0,0,0,Normal,neutral
user_024,2026-05-02,0.457,0.529,114.31,2357687,23.112532,18,39.29,-0.039,0.488,0.028,10.83,0,worsening,0.1559,666,False,0,0,0,Normal,neutral
user_024,2026-05-03,0.406,0.598,119.2,2585378,26.702908,17,43.09,-0.051,0.453,0.045,3.8,0,worsening,0.1967,461,False,0,0,0,Normal,neutral
user_025,2026-04-13,0.488,0.566,119.52,1413119,13.138728,11,23.55,0.0,0.488,0.0,0.0,0,stable,0.0451,1199,False,0,0,0,Normal,neutral
user_025,2026-04-14,0.444,0.651,121.92,1362887,12.863938,12,22.71,-0.044,0.466,0.031,-0.84,0,worsening,0.0992,988,False,0,0,0,Normal,neutral
user_025,2026-04-15,0.416,0.607,119.98,1892395,19.309526,13,31.54,-0.028,0.449,0.036,8.83,0,worsening,0.1186,881,False,0,0,0,Normal,neutral
user_025,2026-04-16,0.555,0.724,124.82,1147277,8.901327,10,19.12,0.139,0.472,0.074,-12.42,0,improving,0.1943,474,False,0,0,0,Normal,light positive
user_025,2026-04-17,0.398,0.471,105.02,1700421,16.356924,10,28.34,-0.157,0.456,0.086,9.22,0,worsening,0.2645,205,True,1,1,1,Normal,neutral
user_025,2026-04-18,0.302,0.473,115.39,1328092,16.122015,10,22.13,-0.096,0.418,0.128,-6.21,0,worsening,0.1712,584,True,1,2,2,Normal,neutral
user_025,2026-04-19,0.385,0.503,108.56,1975428,19.206753,18,32.92,0.083,0.362,0.052,10.79,1,improving,0.196,466,True,1,3,3,Prolonged Low Mood,neutral
user_025,2026-04-20,0.38,0.502,120.13,2492938,26.2533,16,41.55,-0.005,0.356,0.047,8.63,1,stable,0.1399,768,True,1,4,4,Prolonged Low Mood,neutral
user_025,2026-04-21,0.469,0.633,127.12,2255859,18.798338,17,37.6,0.089,0.411,0.05,-3.95,0,improving,0.208,411,False,0,0,0,Normal,neutral
user_025,2026-04-22,0.502,0.502,108.61,2637322,21.808512,16,43.96,0.033,0.45,0.063,6.36,0,improving,0.1561,665,False,0,0,0,Normal,light positive
user_025,2026-04-23,0.547,0.645,111.46,2763869,21.384047,18,46.06,0.045,0.506,0.039,2.1,0,improving,0.167,604,False,0,0,0,Normal,light positive
user_025,2026-04-24,0.433,0.619,127.38,2344391,28.33245,9,39.07,-0.114,0.494,0.057,-6.99,0,worsening,0.2511,246,False,0,0,0,Normal,neutral
user_025,2026-04-25,0.385,0.677,107.41,2613608,28.939741,17,43.56,-0.048,0.455,0.083,4.49,0,worsening,0.1999,445,True,1,1,1,Normal,neutral
user_025,2026-04-26,0.434,0.523,120.1,1187346,9.998482,8,19.79,0.049,0.417,0.028,-23.77,0,improving,0.0944,1007,False,0,0,0,Normal,neutral
user_025,2026-04-27,0.289,0.485,119.92,1863852,21.465336,13,31.06,-0.145,0.369,0.074,11.27,1,worsening,0.2769,176,True,1,1,1,Normal,reflective
user_025,2026-04-28,0.385,0.51,127.78,1664771,17.422981,14,27.75,0.096,0.369,0.074,-3.31,1,improving,0.1893,502,True,1,2,2,Normal,neutral
user_025,2026-04-29,0.352,0.574,112.97,1501842,16.02054,11,25.03,-0.033,0.342,0.049,-2.72,1,worsening,0.104,966,True,1,3,3,Prolonged Low Mood,neutral
user_025,2026-04-30,0.365,0.516,119.15,1909243,21.033447,9,31.82,0.013,0.367,0.017,6.79,1,stable,0.109,944,True,1,4,4,Prolonged Low Mood,neutral
user_025,2026-05-01,0.472,0.538,134.72,1621083,16.191885,10,27.02,0.107,0.396,0.066,-4.8,1,improving,0.1897,499,False,0,0,0,Normal,neutral
user_025,2026-05-02,0.518,0.487,123.38,2012656,16.932623,17,33.54,0.046,0.452,0.079,6.52,0,improving,0.1326,810,False,0,0,0,Normal,light positive
user_025,2026-05-03,0.472,0.531,116.13,1491132,13.484634,11,24.85,-0.046,0.487,0.027,-8.69,0,worsening,0.1073,953,False,0,0,0,Normal,neutral
user_026,2026-04-13,0.525,0.642,112.5,2022302,16.063398,11,33.71,0.0,0.525,0.0,0.0,0,stable,0.0761,1098,False,0,0,0,Normal,light positive
user_026,2026-04-14,0.49,0.585,122.77,2285305,20.857855,18,38.09,-0.035,0.507,0.025,4.38,0,worsening,0.1401,766,False,0,0,0,Normal,neutral
user_026,2026-04-15,0.387,0.54,132.67,1615845,17.17032,9,26.93,-0.103,0.467,0.072,-11.16,0,worsening,0.194,475,True,1,1,1,Normal,neutral
user_026,2026-04-16,0.41,0.621,112.56,2351104,22.922274,18,39.19,0.023,0.429,0.054,12.26,0,improving,0.1454,727,False,0,0,0,Normal,neutral
user_026,2026-04-17,0.298,0.493,114.97,2980563,36.73464,18,49.68,-0.112,0.365,0.059,10.49,1,worsening,0.3282,85,True,1,1,1,Normal,reflective
user_026,2026-04-18,0.483,0.513,128.59,1594358,13.969806,14,26.57,0.185,0.397,0.093,-23.11,1,improving,0.2817,167,False,0,0,0,Normal,neutral
user_026,2026-04-19,0.463,0.516,101.2,1180655,9.378895,9,19.68,-0.02,0.415,0.102,-6.89,0,stable,0.0569,1165,False,0,0,0,Normal,neutral
user_026,2026-04-20,0.403,0.457,96.92,1288769,11.719749,9,21.48,-0.06,0.45,0.042,1.8,0,worsening,0.1168,896,False,0,0,0,Normal,neutral
user_026,2026-04-21,0.566,0.685,118.31,1725926,11.82927,11,28.77,0.163,0.477,0.082,7.29,0,improving,0.2526,242,False,0,0,0,Normal,light positive
